selection,view,channel,begin_time_s,end_time_s,begin_path,file_offset_s,inband_power_d_b_fs,f_rms_amp_u,common_name,species_code,confidence
107654,Waveform 1,1,10267625,10267628,D:\Shelburne\May\Sensor 24\20250513\20250513_140000.WAV,1449,NA,968.307,whine,bobof_whine,0.8502
107654,Spectrogram 1,1,10267625,10267628,D:\Shelburne\May\Sensor 24\20250513\20250513_140000.WAV,1449,-30.55,NA,whine,bobof_whine,0.8502
107796,Waveform 1,1,10296845,10296848,D:\Shelburne\May\Sensor 24\20250514\20250514_120000.WAV,1869,NA,1564.211,whine,bobof_whine,0.7869
107796,Spectrogram 1,1,10296845,10296848,D:\Shelburne\May\Sensor 24\20250514\20250514_120000.WAV,1869,-26.41,NA,whine,bobof_whine,0.7869
107888,Waveform 1,1,10307900,10307903,D:\Shelburne\May\Sensor 24\20250514\20250514_160000.WAV,2124,NA,1939.407,whine,bobof_whine,0.8078
107888,Spectrogram 1,1,10307900,10307903,D:\Shelburne\May\Sensor 24\20250514\20250514_160000.WAV,2124,-24.57,NA,whine,bobof_whine,0.8078
108378,Waveform 1,1,10371326,10371329,D:\Shelburne\May\Sensor 24\20250516\20250516_140000.WAV,2550,NA,478.763,whine,bobof_whine,0.8345
108378,Spectrogram 1,1,10371326,10371329,D:\Shelburne\May\Sensor 24\20250516\20250516_140000.WAV,2550,-36.74,NA,whine,bobof_whine,0.8345
108383,Waveform 1,1,10371758,10371761,D:\Shelburne\May\Sensor 24\20250516\20250516_150000.WAV,282,NA,3645.98,whine,bobof_whine,0.8959
108383,Spectrogram 1,1,10371758,10371761,D:\Shelburne\May\Sensor 24\20250516\20250516_150000.WAV,282,-19.08,NA,whine,bobof_whine,0.8959
108384,Waveform 1,1,10371761,10371764,D:\Shelburne\May\Sensor 24\20250516\20250516_150000.WAV,285,NA,666.155,whine,bobof_whine,0.8454
108384,Spectrogram 1,1,10371761,10371764,D:\Shelburne\May\Sensor 24\20250516\20250516_150000.WAV,285,-33.89,NA,whine,bobof_whine,0.8454
108400,Waveform 1,1,10371977,10371980,D:\Shelburne\May\Sensor 24\20250516\20250516_150000.WAV,501,NA,2979.484,whine,bobof_whine,0.7803
108400,Spectrogram 1,1,10371977,10371980,D:\Shelburne\May\Sensor 24\20250516\20250516_150000.WAV,501,-20.83,NA,whine,bobof_whine,0.7803
108569,Waveform 1,1,10392959,10392962,D:\Shelburne\May\Sensor 24\20250517\20250517_100000.WAV,783,NA,167.537,whine,bobof_whine,0.7695
108569,Spectrogram 1,1,10392959,10392962,D:\Shelburne\May\Sensor 24\20250517\20250517_100000.WAV,783,-45.82,NA,whine,bobof_whine,0.7695
108607,Waveform 1,1,10395977,10395980,D:\Shelburne\May\Sensor 24\20250517\20250517_110000.WAV,1101,NA,177.584,whine,bobof_whine,0.8651
108607,Spectrogram 1,1,10395977,10395980,D:\Shelburne\May\Sensor 24\20250517\20250517_110000.WAV,1101,-45.32,NA,whine,bobof_whine,0.8651
108665,Waveform 1,1,10401176,10401179,D:\Shelburne\May\Sensor 24\20250517\20250517_130000.WAV,900,NA,281.907,whine,bobof_whine,0.9388
108665,Spectrogram 1,1,10401176,10401179,D:\Shelburne\May\Sensor 24\20250517\20250517_130000.WAV,900,-41.34,NA,whine,bobof_whine,0.9388
112012,Waveform 1,1,10707310,10707313,D:\Shelburne\May\Sensor 24\20250526\20250526_120000.WAV,1938,NA,1578.164,whine,bobof_whine,0.8765
112012,Spectrogram 1,1,10707310,10707313,D:\Shelburne\May\Sensor 24\20250526\20250526_120000.WAV,1938,-26.34,NA,whine,bobof_whine,0.8765
112179,Waveform 1,1,10733977,10733980,D:\Shelburne\May\Sensor 24\20250527\20250527_090001.WAV,2505,NA,378.154,whine,bobof_whine,0.8036
112179,Spectrogram 1,1,10733977,10733980,D:\Shelburne\May\Sensor 24\20250527\20250527_090001.WAV,2505,-38.74,NA,whine,bobof_whine,0.8036
112229,Waveform 1,1,10739568,10739571,D:\Shelburne\May\Sensor 24\20250527\20250527_110000.WAV,2697,NA,1035.339,whine,bobof_whine,0.8493
112229,Spectrogram 1,1,10739568,10739571,D:\Shelburne\May\Sensor 24\20250527\20250527_110000.WAV,2697,-30.01,NA,whine,bobof_whine,0.8493
112275,Waveform 1,1,10748574,10748577,D:\Shelburne\May\Sensor 24\20250527\20250527_150000.WAV,903,NA,3010.937,whine,bobof_whine,0.788
112275,Spectrogram 1,1,10748574,10748577,D:\Shelburne\May\Sensor 24\20250527\20250527_150000.WAV,903,-20.6,NA,whine,bobof_whine,0.788
112276,Waveform 1,1,10748577,10748580,D:\Shelburne\May\Sensor 24\20250527\20250527_150000.WAV,906,NA,1171.921,whine,bobof_whine,0.8909
112276,Spectrogram 1,1,10748577,10748580,D:\Shelburne\May\Sensor 24\20250527\20250527_150000.WAV,906,-28.78,NA,whine,bobof_whine,0.8909
112277,Waveform 1,1,10748580,10748583,D:\Shelburne\May\Sensor 24\20250527\20250527_150000.WAV,909,NA,512.097,whine,bobof_whine,0.9745
112277,Spectrogram 1,1,10748580,10748583,D:\Shelburne\May\Sensor 24\20250527\20250527_150000.WAV,909,-36.18,NA,whine,bobof_whine,0.9745
112294,Waveform 1,1,10751853,10751856,D:\Shelburne\May\Sensor 24\20250527\20250527_160000.WAV,1482,NA,3010.294,whine,bobof_whine,0.8725
112294,Spectrogram 1,1,10751853,10751856,D:\Shelburne\May\Sensor 24\20250527\20250527_160000.WAV,1482,-20.61,NA,whine,bobof_whine,0.8725
112383,Waveform 1,1,10765479,10765482,D:\Shelburne\May\Sensor 24\20250527\20250527_230000.WAV,1608,NA,196.355,whine,bobof_whine,0.8618
112383,Spectrogram 1,1,10765479,10765482,D:\Shelburne\May\Sensor 24\20250527\20250527_230000.WAV,1608,-44.44,NA,whine,bobof_whine,0.8618
112386,Waveform 1,1,10765503,10765506,D:\Shelburne\May\Sensor 24\20250527\20250527_230000.WAV,1632,NA,199.519,whine,bobof_whine,0.892
112386,Spectrogram 1,1,10765503,10765506,D:\Shelburne\May\Sensor 24\20250527\20250527_230000.WAV,1632,-44.29,NA,whine,bobof_whine,0.892
112440,Waveform 1,1,10772855,10772858,D:\Shelburne\May\Sensor 24\20250528\20250528_110000.WAV,1785,NA,470.83,whine,bobof_whine,0.8602
112440,Spectrogram 1,1,10772855,10772858,D:\Shelburne\May\Sensor 24\20250528\20250528_110000.WAV,1785,-36.87,NA,whine,bobof_whine,0.8602
112448,Waveform 1,1,10773701,10773704,D:\Shelburne\May\Sensor 24\20250528\20250528_110000.WAV,2631,NA,298.211,whine,bobof_whine,0.8371
112448,Spectrogram 1,1,10773701,10773704,D:\Shelburne\May\Sensor 24\20250528\20250528_110000.WAV,2631,-40.82,NA,whine,bobof_whine,0.8371
112453,Waveform 1,1,10773737,10773740,D:\Shelburne\May\Sensor 24\20250528\20250528_110000.WAV,2667,NA,290.835,whine,bobof_whine,0.7589
